<Header>
User name: 
Location: 
Model: 1.109
Serial No.: 9G100048
Firmware revision: 12.30E
Software revision: 5-1 Rev IV (12-04-2017)
Unit: ug/m3
C-factor: 1.00
Comment: 
online data
<Data>
[d&t12/31/2035 11:50:55 AM]	PM10 [ug/m3]	PM2.5 [ug/m3]	PM1 [ug/m3]	Inhalable [ug/m3]	Thoracic [ug/m3]	Alveolic [ug/m3]
2/12/2019 8:08:57 PM	5.5	3.4	2.3	5.5	5.4	4.0
2/12/2019 8:09:03 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:09:09 PM	16.0	2.6	2.3	21.0	14.4	3.6
2/12/2019 8:09:15 PM	2.9	2.9	2.6	2.9	2.9	2.9
2/12/2019 8:09:21 PM	2.7	2.7	2.4	2.7	2.7	2.6
2/12/2019 8:09:27 PM	2.3	2.3	2.3	2.3	2.3	2.3
2/12/2019 8:09:33 PM	2.8	2.8	2.5	2.8	2.8	2.8
2/12/2019 8:09:39 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:09:45 PM	3.4	3.3	2.6	3.4	3.4	3.3
2/12/2019 8:09:51 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:09:57 PM	2.2	2.2	2.2	2.2	2.2	2.2
2/12/2019 8:10:03 PM	13.1	3.7	2.3	18.0	12.2	4.6
2/12/2019 8:10:09 PM	3.2	3.0	2.4	3.2	3.2	3.1
2/12/2019 8:10:15 PM	2.7	2.7	2.6	2.7	2.7	2.7
2/12/2019 8:10:21 PM	3.2	3.2	2.6	3.2	3.2	3.2
2/12/2019 8:10:27 PM	3.1	3.0	2.4	3.1	3.1	3.1
2/12/2019 8:10:33 PM	4.0	3.7	2.5	4.0	4.0	3.8
2/12/2019 8:10:39 PM	3.1	3.1	2.6	3.1	3.1	3.1
2/12/2019 8:10:45 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:10:51 PM	2.7	2.7	2.4	2.7	2.7	2.6
2/12/2019 8:10:57 PM	3.0	2.9	2.4	3.0	3.0	2.9
2/12/2019 8:11:03 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:11:09 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:11:15 PM	4.5	3.4	2.6	4.5	4.5	3.9
2/12/2019 8:11:21 PM	3.8	3.5	2.4	3.8	3.8	3.7
2/12/2019 8:11:27 PM	2.4	2.4	2.3	2.4	2.4	2.4
2/12/2019 8:11:33 PM	4.8	3.8	2.6	4.8	4.8	4.2
2/12/2019 8:11:39 PM	4.0	3.1	2.5	4.0	4.0	3.5
2/12/2019 8:11:45 PM	5.2	3.1	2.7	5.2	5.2	4.0
2/12/2019 8:11:51 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:11:57 PM	3.5	3.3	2.7	3.5	3.5	3.4
2/12/2019 8:12:03 PM	4.7	3.8	2.9	4.7	4.7	4.2
2/12/2019 8:12:09 PM	4.5	3.3	2.7	4.5	4.5	3.8
2/12/2019 8:12:15 PM	3.6	3.3	2.8	3.6	3.6	3.4
2/12/2019 8:12:21 PM	12.4	3.8	2.8	17.4	11.6	4.4
2/12/2019 8:12:27 PM	4.4	3.2	2.7	4.4	4.4	3.7
2/12/2019 8:12:33 PM	2.8	2.8	2.7	2.8	2.8	2.8
2/12/2019 8:12:39 PM	2.7	2.7	2.5	2.7	2.7	2.7
2/12/2019 8:12:45 PM	5.7	3.9	2.9	5.7	5.6	4.3
2/12/2019 8:12:51 PM	8.7	3.2	2.5	8.7	8.4	4.3
2/12/2019 8:12:57 PM	10.0	3.2	2.6	10.0	9.2	4.1
2/12/2019 8:13:03 PM	5.2	4.5	2.8	5.2	5.2	4.8
2/12/2019 8:13:09 PM	5.8	3.9	2.9	5.8	5.8	4.7
2/12/2019 8:13:15 PM	10.1	4.3	3.1	10.1	9.7	5.5
2/12/2019 8:13:21 PM	13.8	5.4	3.0	13.8	12.9	7.0
2/12/2019 8:13:27 PM	2.9	2.9	2.8	2.9	2.9	2.9
2/12/2019 8:13:33 PM	3.3	3.3	3.1	3.3	3.3	3.3
2/12/2019 8:13:39 PM	3.0	3.0	2.7	3.0	3.0	3.0
2/12/2019 8:13:45 PM	26.9	3.9	2.8	27.9	22.0	6.0
2/12/2019 8:13:51 PM	7.2	4.6	2.8	7.2	7.1	5.8
2/12/2019 8:13:57 PM	3.0	3.0	2.7	3.0	3.0	3.0
2/12/2019 8:14:03 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:14:09 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:14:15 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:14:21 PM	3.7	3.6	2.7	3.7	3.7	3.7
2/12/2019 8:14:27 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:14:33 PM	8.8	4.1	2.7	8.8	8.0	4.4
2/12/2019 8:14:39 PM	3.6	3.2	2.6	3.6	3.6	3.4
2/12/2019 8:14:45 PM	4.0	3.2	2.7	4.0	4.0	3.5
2/12/2019 8:14:51 PM	4.0	3.1	2.8	4.0	4.0	3.5
2/12/2019 8:14:57 PM	2.8	2.8	2.7	2.8	2.8	2.8
2/12/2019 8:15:03 PM	3.6	3.4	2.9	3.6	3.6	3.5
2/12/2019 8:15:09 PM	6.8	2.9	2.6	6.8	6.5	3.7
2/12/2019 8:15:15 PM	4.4	3.4	2.6	4.4	4.4	3.9
2/12/2019 8:15:21 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:15:27 PM	4.9	3.8	2.8	4.9	4.8	4.3
2/12/2019 8:15:33 PM	9.6	3.1	2.7	9.6	8.8	3.9
2/12/2019 8:15:39 PM	20.1	2.8	2.8	30.1	18.4	4.0
2/12/2019 8:15:45 PM	3.0	3.0	2.7	3.0	3.0	3.0
2/12/2019 8:15:51 PM	4.3	3.7	2.9	4.3	4.3	4.0
2/12/2019 8:15:57 PM	4.3	3.4	2.8	4.3	4.3	3.8
2/12/2019 8:16:03 PM	2.5	2.5	2.4	2.5	2.5	2.5
2/12/2019 8:16:09 PM	3.0	3.0	2.7	3.0	3.0	3.0
2/12/2019 8:16:15 PM	3.7	3.6	2.7	3.7	3.7	3.7
2/12/2019 8:16:21 PM	6.8	3.5	2.8	6.8	6.7	4.6
2/12/2019 8:16:27 PM	3.0	3.0	2.7	3.0	3.0	3.0
2/12/2019 8:16:33 PM	2.8	2.8	2.7	2.8	2.8	2.8
2/12/2019 8:16:39 PM	3.2	3.2	2.7	3.2	3.2	3.2
2/12/2019 8:16:45 PM	2.9	2.9	2.6	2.9	2.9	2.9
2/12/2019 8:16:51 PM	3.1	3.0	2.6	3.1	3.1	3.1
2/12/2019 8:16:57 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:17:03 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:17:09 PM	3.0	3.0	2.8	3.0	3.0	3.0
2/12/2019 8:17:15 PM	2.7	2.7	2.6	2.7	2.7	2.7
2/12/2019 8:17:21 PM	2.6	2.6	2.5	2.6	2.6	2.6
2/12/2019 8:17:27 PM	4.7	3.0	2.7	4.7	4.7	3.8
2/12/2019 8:17:33 PM	4.1	3.2	2.5	4.1	4.1	3.6
2/12/2019 8:17:39 PM	5.9	3.1	2.5	5.9	5.9	4.0
2/12/2019 8:17:45 PM	2.4	2.4	2.4	2.4	2.4	2.4
2/12/2019 8:17:51 PM	3.0	3.0	2.9	3.0	3.0	3.0
2/12/2019 8:17:57 PM	4.5	3.5	2.8	4.5	4.5	3.9
2/12/2019 8:18:03 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:18:09 PM	4.2	3.3	2.5	4.2	4.2	3.7
2/12/2019 8:18:15 PM	2.7	2.7	2.5	2.7	2.7	2.7
2/12/2019 8:18:21 PM	11.2	2.8	2.4	16.2	10.4	3.3
2/12/2019 8:18:27 PM	3.2	3.0	2.4	3.2	3.2	3.1
2/12/2019 8:18:33 PM	2.4	2.4	2.4	2.4	2.4	2.4
2/12/2019 8:18:39 PM	2.4	2.4	2.4	2.4	2.4	2.4
2/12/2019 8:18:45 PM	2.8	2.8	2.6	2.8	2.8	2.8
2/12/2019 8:18:51 PM	2.8	2.8	2.6	2.8	2.8	2.8
2/12/2019 8:18:57 PM	4.9	3.2	2.6	4.9	4.8	3.6
2/12/2019 8:19:03 PM	5.0	3.3	2.7	5.0	4.9	3.6
2/12/2019 8:19:09 PM	2.3	2.3	2.3	2.3	2.3	2.3
2/12/2019 8:19:15 PM	4.8	3.2	2.6	4.8	4.8	3.9
2/12/2019 8:19:21 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:19:27 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:19:33 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:19:39 PM	3.9	3.0	2.5	3.9	3.9	3.4
2/12/2019 8:19:45 PM	2.7	2.7	2.4	2.7	2.7	2.7
2/12/2019 8:19:51 PM	2.7	2.7	2.5	2.7	2.7	2.7
2/12/2019 8:19:57 PM	2.3	2.3	2.3	2.3	2.3	2.3
2/12/2019 8:20:03 PM	3.2	3.1	2.5	3.2	3.2	3.1
2/12/2019 8:20:09 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:20:15 PM	4.3	3.3	2.3	4.3	4.3	3.8
2/12/2019 8:20:21 PM	3.5	2.7	2.3	3.5	3.5	3.1
2/12/2019 8:20:27 PM	2.4	2.4	2.4	2.4	2.4	2.4
2/12/2019 8:20:33 PM	2.3	2.3	2.3	2.3	2.3	2.3
2/12/2019 8:20:39 PM	2.4	2.4	2.3	2.4	2.4	2.4
2/12/2019 8:20:45 PM	2.9	2.9	2.4	2.9	2.9	2.9
2/12/2019 8:20:51 PM	2.7	2.7	2.4	2.7	2.7	2.7
2/12/2019 8:20:57 PM	3.0	2.9	2.3	3.0	3.0	3.0
2/12/2019 8:21:03 PM	2.3	2.3	2.2	2.3	2.3	2.3
2/12/2019 8:21:09 PM	2.3	2.3	2.3	2.3	2.3	2.3
2/12/2019 8:21:15 PM	2.4	2.4	2.3	2.4	2.4	2.4
2/12/2019 8:21:21 PM	4.1	2.9	2.3	25.7	10.7	3.0
2/12/2019 8:21:27 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:21:33 PM	2.5	2.5	2.2	2.5	2.5	2.5
2/12/2019 8:21:39 PM	12.5	2.7	2.2	12.8	10.8	3.9
2/12/2019 8:21:45 PM	2.4	2.4	2.4	2.4	2.4	2.4
2/12/2019 8:21:51 PM	2.6	2.6	2.4	2.6	2.6	2.6
2/12/2019 8:21:57 PM	2.5	2.5	2.3	2.5	2.5	2.5
2/12/2019 8:22:03 PM	2.6	2.6	2.4	2.6	2.6	2.6
2/12/2019 8:22:09 PM	2.3	2.3	2.3	2.3	2.3	2.3
2/12/2019 8:22:15 PM	2.2	2.2	2.2	2.2	2.2	2.2
2/12/2019 8:22:21 PM	3.0	2.8	2.2	3.0	3.0	2.9
2/12/2019 8:22:27 PM	2.3	2.3	2.3	2.3	2.3	2.3
2/12/2019 8:22:33 PM	8.3	2.6	2.3	8.3	7.5	3.4
2/12/2019 8:22:39 PM	2.8	2.8	2.4	2.8	2.8	2.8
2/12/2019 8:22:45 PM	3.9	2.7	2.3	3.9	3.9	3.2
2/12/2019 8:22:51 PM	2.7	2.7	2.5	2.7	2.7	2.7
2/12/2019 8:22:57 PM	2.6	2.6	2.3	2.6	2.6	2.6
2/12/2019 8:23:03 PM	4.5	3.7	2.3	4.5	4.5	4.0
2/12/2019 8:23:09 PM	3.8	2.8	2.4	3.8	3.8	3.3
2/12/2019 8:23:15 PM	2.3	2.3	2.3	2.3	2.3	2.3
2/12/2019 8:23:21 PM	2.2	2.2	2.2	2.2	2.2	2.2
2/12/2019 8:23:27 PM	12.0	2.8	2.4	17.0	11.1	3.3
2/12/2019 8:23:33 PM	2.6	2.6	2.2	2.6	2.6	2.6
2/12/2019 8:23:39 PM	2.3	2.3	2.3	2.3	2.3	2.3
2/12/2019 8:23:45 PM	4.0	3.4	2.6	4.0	4.0	3.7
2/12/2019 8:23:51 PM	3.8	3.4	2.6	3.8	3.8	3.6
2/12/2019 8:23:57 PM	2.8	2.8	2.6	2.8	2.8	2.8
2/12/2019 8:24:03 PM	3.0	3.0	2.8	3.0	3.0	3.0
2/12/2019 8:24:09 PM	2.7	2.7	2.5	2.7	2.7	2.7
2/12/2019 8:24:15 PM	3.4	3.3	2.9	3.4	3.4	3.4
2/12/2019 8:24:21 PM	7.2	3.9	2.7	7.2	6.9	4.3
2/12/2019 8:24:27 PM	6.3	4.0	2.6	6.3	6.2	4.7
2/12/2019 8:24:33 PM	9.6	3.0	2.6	9.9	7.9	3.2
2/12/2019 8:24:39 PM	7.7	3.2	2.8	7.7	6.9	3.5
2/12/2019 8:24:45 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:24:51 PM	6.4	4.6	2.9	6.4	6.4	5.4
2/12/2019 8:24:57 PM	4.2	4.0	2.8	4.2	4.2	4.1
2/12/2019 8:25:03 PM	3.3	3.3	3.2	3.3	3.3	3.3
2/12/2019 8:25:09 PM	3.0	3.0	2.9	3.0	3.0	3.0
2/12/2019 8:25:15 PM	3.8	3.4	2.6	3.8	3.8	3.6
2/12/2019 8:25:21 PM	5.7	4.1	2.9	5.7	5.7	4.8
2/12/2019 8:25:27 PM	9.6	3.0	2.7	9.6	9.2	4.3
2/12/2019 8:25:33 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:25:39 PM	2.9	2.9	2.8	2.9	2.9	2.9
2/12/2019 8:25:45 PM	4.9	3.2	2.7	4.9	4.9	4.0
2/12/2019 8:25:51 PM	5.0	4.6	3.0	5.0	5.0	4.7
2/12/2019 8:25:57 PM	6.8	5.2	2.9	6.8	6.7	5.9
2/12/2019 8:26:03 PM	2.9	2.9	2.9	2.9	2.9	2.9
2/12/2019 8:26:09 PM	4.4	4.0	2.9	4.4	4.4	4.2
2/12/2019 8:26:15 PM	2.9	2.9	2.9	2.9	2.9	2.9
2/12/2019 8:26:21 PM	12.7	4.2	3.0	13.0	11.0	5.2
2/12/2019 8:26:27 PM	3.0	3.0	2.8	3.0	3.0	3.0
2/12/2019 8:26:33 PM	4.8	4.2	2.8	4.8	4.8	4.5
2/12/2019 8:26:39 PM	4.2	3.4	2.7	4.2	4.2	3.8
2/12/2019 8:26:45 PM	9.4	4.1	2.7	9.4	8.6	4.7
2/12/2019 8:26:51 PM	9.1	4.7	2.9	9.1	9.0	6.3
2/12/2019 8:26:57 PM	5.2	3.9	2.7	5.2	5.2	4.5
2/12/2019 8:27:03 PM	8.2	3.7	3.0	8.2	8.0	5.0
2/12/2019 8:27:09 PM	3.1	3.1	2.8	3.1	3.1	3.1
2/12/2019 8:27:15 PM	2.7	2.7	2.6	2.7	2.7	2.7
2/12/2019 8:27:21 PM	8.1	4.4	2.9	8.1	7.8	5.0
2/12/2019 8:27:27 PM	3.2	3.2	2.7	3.2	3.2	3.2
2/12/2019 8:27:33 PM	5.8	4.0	3.0	5.8	5.8	4.8
2/12/2019 8:27:39 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:27:45 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:27:51 PM	4.8	3.8	2.7	4.8	4.8	4.2
2/12/2019 8:27:57 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:28:03 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:28:09 PM	2.9	2.9	2.7	2.9	2.9	2.9
2/12/2019 8:28:15 PM	2.9	2.9	2.7	2.9	2.9	2.9
2/12/2019 8:28:21 PM	4.8	3.0	2.6	4.8	4.8	3.8
2/12/2019 8:28:27 PM	5.3	3.7	2.8	42.8	13.0	4.5
2/12/2019 8:28:33 PM	2.7	2.7	2.6	2.7	2.7	2.7
2/12/2019 8:28:39 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:28:45 PM	4.1	3.8	2.7	4.1	4.1	3.9
2/12/2019 8:28:51 PM	3.2	3.2	2.9	3.2	3.2	3.2
2/12/2019 8:28:57 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:29:03 PM	4.1	3.3	2.9	4.1	4.1	3.6
2/12/2019 8:29:09 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:29:15 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:29:21 PM	5.0	4.3	2.9	5.0	5.0	4.6
2/12/2019 8:29:27 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:29:33 PM	8.5	2.8	2.6	8.5	8.3	4.6
2/12/2019 8:29:39 PM	19.7	4.3	3.0	24.6	18.4	6.2
2/12/2019 8:29:45 PM	11.7	3.8	2.8	33.3	18.1	5.8
2/12/2019 8:29:51 PM	18.9	4.6	2.9	40.8	23.7	7.1
2/12/2019 8:29:57 PM	18.9	4.5	3.0	18.9	18.3	8.5
2/12/2019 8:30:03 PM	29.8	2.9	2.8	52.1	32.3	5.8
2/12/2019 8:30:09 PM	18.5	5.2	2.9	18.9	16.7	7.7
2/12/2019 8:30:15 PM	8.8	4.0	2.8	8.8	8.5	5.1
2/12/2019 8:30:21 PM	10.7	4.2	2.7	10.7	10.4	6.1
2/12/2019 8:30:27 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:30:33 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:30:39 PM	5.4	3.6	2.7	5.4	5.4	4.1
2/12/2019 8:30:45 PM	3.7	3.2	2.7	3.7	3.7	3.4
2/12/2019 8:30:51 PM	12.3	3.8	2.7	12.3	11.9	6.6
2/12/2019 8:30:57 PM	4.5	3.3	2.8	4.5	4.5	3.8
2/12/2019 8:31:03 PM	8.9	7.0	3.3	8.9	8.9	7.9
2/12/2019 8:31:09 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:31:15 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:31:21 PM	8.3	3.7	2.9	8.3	8.2	5.4
2/12/2019 8:31:27 PM	3.0	3.0	2.9	3.0	3.0	3.0
2/12/2019 8:31:33 PM	14.6	3.3	2.9	41.2	20.3	4.3
2/12/2019 8:31:39 PM	3.0	3.0	2.9	3.0	3.0	3.0
2/12/2019 8:31:45 PM	3.0	3.0	2.9	3.0	3.0	3.0
2/12/2019 8:31:51 PM	6.8	3.4	2.8	6.8	6.6	4.2
2/12/2019 8:31:57 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:32:03 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:32:09 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:32:15 PM	4.2	3.8	2.6	4.2	4.2	4.0
2/12/2019 8:32:21 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:32:27 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:32:33 PM	3.0	3.0	2.6	3.0	3.0	3.0
2/12/2019 8:32:39 PM	3.0	3.0	2.9	3.0	3.0	3.0
2/12/2019 8:32:45 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:32:51 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:32:57 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:33:03 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:33:09 PM	5.9	3.2	2.8	5.9	5.8	4.0
2/12/2019 8:33:15 PM	2.7	2.7	2.6	2.7	2.7	2.7
2/12/2019 8:33:21 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:33:27 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:33:33 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:33:39 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:33:45 PM	11.0	2.8	2.4	11.3	9.4	3.7
2/12/2019 8:33:51 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:33:57 PM	8.4	3.3	2.3	8.4	8.0	4.2
2/12/2019 8:34:03 PM	2.8	2.8	2.6	2.8	2.8	2.8
2/12/2019 8:34:09 PM	8.0	3.9	3.1	8.0	7.6	4.7
2/12/2019 8:34:15 PM	3.4	3.3	2.7	3.4	3.4	3.3
2/12/2019 8:34:21 PM	2.5	2.5	2.5	2.5	2.5	2.5
2/12/2019 8:34:27 PM	5.8	4.5	2.7	5.8	5.8	5.1
2/12/2019 8:34:33 PM	7.2	3.7	2.6	28.8	13.7	4.5
2/12/2019 8:34:39 PM	21.8	2.8	2.6	31.8	19.8	3.8
2/12/2019 8:34:45 PM	3.1	3.1	2.6	3.1	3.1	3.1
2/12/2019 8:34:51 PM	4.0	3.7	2.8	4.0	4.0	3.8
2/12/2019 8:34:57 PM	6.1	3.3	2.6	6.1	6.0	4.2
2/12/2019 8:35:03 PM	8.4	2.9	2.7	8.4	8.1	4.3
2/12/2019 8:35:09 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:35:15 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:35:21 PM	2.8	2.8	2.6	2.8	2.8	2.8
2/12/2019 8:35:27 PM	11.4	2.8	2.4	16.4	10.6	3.4
2/12/2019 8:35:33 PM	6.4	3.1	2.7	6.4	6.3	4.2
2/12/2019 8:35:39 PM	9.5	3.0	2.6	9.5	8.6	3.8
2/12/2019 8:35:45 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:35:51 PM	3.1	3.1	2.8	3.1	3.1	3.1
2/12/2019 8:35:57 PM	3.9	3.1	2.7	3.9	3.9	3.5
2/12/2019 8:36:03 PM	3.0	3.0	2.7	3.0	3.0	3.0
2/12/2019 8:36:09 PM	2.8	2.8	2.6	2.8	2.8	2.8
2/12/2019 8:36:15 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:36:21 PM	3.5	3.4	2.8	3.5	3.5	3.4
2/12/2019 8:36:27 PM	3.1	3.1	2.9	3.1	3.1	3.1
2/12/2019 8:36:33 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:36:39 PM	3.8	3.4	2.8	3.8	3.8	3.6
2/12/2019 8:36:45 PM	4.2	3.3	3.0	41.7	11.9	3.7
2/12/2019 8:36:51 PM	4.5	3.9	2.7	4.5	4.5	4.2
2/12/2019 8:36:57 PM	5.1	3.2	2.6	5.1	5.1	4.1
2/12/2019 8:37:03 PM	3.8	3.6	2.9	3.8	3.8	3.7
2/12/2019 8:37:09 PM	6.8	3.1	2.8	6.8	6.7	4.4
2/12/2019 8:37:15 PM	2.6	2.6	2.5	2.6	2.6	2.6
2/12/2019 8:37:21 PM	3.0	3.0	2.6	3.0	3.0	3.0
2/12/2019 8:37:27 PM	2.8	2.8	2.7	2.8	2.8	2.8
2/12/2019 8:37:33 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:37:39 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:37:45 PM	5.0	3.1	2.6	5.0	4.9	3.6
2/12/2019 8:37:51 PM	4.1	2.9	2.5	4.1	4.1	3.4
2/12/2019 8:37:57 PM	11.0	3.5	2.6	16.0	10.2	3.6
2/12/2019 8:38:03 PM	3.5	3.3	2.7	3.5	3.5	3.4
2/12/2019 8:38:09 PM	4.0	3.3	2.7	4.0	4.0	3.6
2/12/2019 8:38:15 PM	2.9	2.9	2.6	2.9	2.9	2.9
2/12/2019 8:38:21 PM	5.9	4.0	2.9	5.9	5.8	4.4
2/12/2019 8:38:27 PM	2.8	2.8	2.5	2.8	2.8	2.8
2/12/2019 8:38:33 PM	2.7	2.7	2.6	2.7	2.7	2.7
2/12/2019 8:38:39 PM	3.9	3.8	2.8	3.9	3.9	3.8
2/12/2019 8:38:45 PM	9.3	3.7	2.7	9.3	9.2	5.5
2/12/2019 8:38:51 PM	3.6	3.2	2.6	3.6	3.6	3.3
2/12/2019 8:38:57 PM	3.1	3.1	2.6	3.1	3.1	3.1
2/12/2019 8:39:03 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:39:09 PM	5.5	3.0	2.6	5.5	5.4	3.7
2/12/2019 8:39:15 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:39:21 PM	6.6	3.7	2.8	6.6	6.5	4.9
2/12/2019 8:39:27 PM	2.8	2.8	2.7	2.8	2.8	2.8
2/12/2019 8:39:33 PM	6.3	3.2	2.9	6.3	6.0	3.6
2/12/2019 8:39:39 PM	5.5	3.0	2.7	5.5	5.4	3.7
2/12/2019 8:39:45 PM	5.4	3.2	2.5	5.4	5.3	3.8
2/12/2019 8:39:51 PM	3.6	3.1	2.5	3.6	3.6	3.3
2/12/2019 8:39:57 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:40:03 PM	7.4	3.2	2.5	7.4	7.3	4.7
2/12/2019 8:40:09 PM	2.6	2.6	2.5	2.6	2.6	2.6
2/12/2019 8:40:15 PM	11.1	4.4	2.8	11.1	10.5	5.4
2/12/2019 8:40:21 PM	3.0	3.0	2.7	3.0	3.0	3.0
2/12/2019 8:40:27 PM	2.6	2.6	2.6	2.6	2.6	2.6
2/12/2019 8:40:33 PM	8.6	4.6	2.7	8.6	8.4	5.6
2/12/2019 8:40:39 PM	2.9	2.9	2.7	2.9	2.9	2.9
2/12/2019 8:40:45 PM	25.6	3.5	2.8	69.2	36.4	6.6
2/12/2019 8:40:51 PM	5.1	4.0	2.8	5.1	5.0	4.5
2/12/2019 8:40:57 PM	3.0	3.0	2.9	3.0	3.0	3.0
2/12/2019 8:41:03 PM	4.2	3.7	2.8	4.2	4.2	3.9
2/12/2019 8:41:09 PM	3.0	3.0	2.7	3.0	3.0	3.0
2/12/2019 8:41:15 PM	3.9	3.2	2.6	3.9	3.9	3.5
2/12/2019 8:41:21 PM	3.0	3.0	2.9	3.0	3.0	3.0
2/12/2019 8:41:27 PM	4.9	4.1	2.7	4.9	4.9	4.5
2/12/2019 8:41:33 PM	4.8	3.1	2.8	4.8	4.7	3.5
2/12/2019 8:41:39 PM	2.7	2.7	2.6	2.7	2.7	2.7
2/12/2019 8:41:45 PM	2.9	2.9	2.6	2.9	2.9	2.9
2/12/2019 8:41:51 PM	4.0	3.8	3.1	4.0	4.0	3.9
2/12/2019 8:41:57 PM	7.8	3.5	2.8	7.8	7.7	5.0
2/12/2019 8:42:03 PM	2.8	2.8	2.7	2.8	2.8	2.8
2/12/2019 8:42:09 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:42:15 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:42:21 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:42:27 PM	2.8	2.8	2.8	2.8	2.8	2.8
2/12/2019 8:42:33 PM	5.0	4.1	2.9	5.0	5.0	4.5
2/12/2019 8:42:39 PM	3.4	3.4	2.9	3.4	3.4	3.4
2/12/2019 8:42:45 PM	3.2	3.2	2.9	3.2	3.2	3.2
2/12/2019 8:42:51 PM	6.7	3.8	2.9	6.7	6.6	4.7
2/12/2019 8:42:57 PM	2.7	2.7	2.7	2.7	2.7	2.7
2/12/2019 8:43:03 PM	7.7	3.0	2.6	7.7	7.4	4.1
2/12/2019 8:43:09 PM	5.7	3.2	2.7	187.5	8.7	3.9
2/12/2019 8:43:15 PM	10.3	3.1	3.0	10.3	9.5	4.6
