Title: autostart_1
Comment: 

Start at: 4/8/2019 - 8:00:36 PM
Duration: 25:02:20
Moving Average: 120 s
Mean PM tot.: NaN
Operator: User

Limits: 
no limits set

Comments: 
no comments available

Notifications: 
no notifications recorded

timestamp	PM 1	PM 2.5	PM 4	PM 10	PM tot.	dCn	Latitude	Longitude	timestamp	temperature [°C]	rel. humidity [%]	ambient pressure [hPa]
4/8/2019 - 9:58:16 PM	4.94	5.86	6.99	10.83	16.66	172.49	-1.000000	-1.000000	4/8/2019 - 8:59:26 PM	33.97	15.50	987.42
4/8/2019 - 9:58:26 PM	4.92	5.88	7.02	11.14	17.12	172.12	-1.000000	-1.000000	4/8/2019 - 8:59:31 PM	33.95	15.78	987.42
4/8/2019 - 9:58:36 PM	4.91	5.86	7.00	11.12	17.11	171.44	-1.000000	-1.000000	4/8/2019 - 8:59:36 PM	33.95	15.78	987.42
4/8/2019 - 9:58:47 PM	4.89	5.84	6.98	11.10	17.08	170.75	-1.000000	-1.000000	4/8/2019 - 8:59:41 PM	33.95	15.83	700.00
4/8/2019 - 9:58:57 PM	4.88	5.78	6.97	10.36	15.75	170.26	-1.000000	-1.000000	4/8/2019 - 8:59:46 PM	33.95	15.83	987.30
4/8/2019 - 9:59:07 PM	4.86	5.77	6.95	10.34	15.74	169.69	-1.000000	-1.000000	4/8/2019 - 8:59:51 PM	33.95	15.83	700.00
4/8/2019 - 9:59:17 PM	4.87	5.80	7.00	10.39	15.79	169.89	-1.000000	-1.000000	4/8/2019 - 8:59:56 PM	33.95	15.74	987.42
4/8/2019 - 9:59:27 PM	4.86	5.79	7.00	10.39	15.78	169.53	-1.000000	-1.000000	4/8/2019 - 9:00:01 PM	33.95	15.74	987.30
4/8/2019 - 9:59:37 PM	4.85	5.79	6.99	10.38	15.77	169.04	-1.000000	-1.000000	4/8/2019 - 9:00:06 PM	33.97	15.74	987.42
4/8/2019 - 9:59:47 PM	4.83	5.79	7.04	10.49	15.91	168.25	-1.000000	-1.000000	4/8/2019 - 9:00:11 PM	-273.15	15.74	987.30
4/8/2019 - 9:59:57 PM	4.82	5.83	7.24	10.84	16.36	167.96	-1.000000	-1.000000	4/8/2019 - 9:00:16 PM	-273.15	15.74	987.30
4/8/2019 - 10:00:07 PM	4.80	5.81	7.22	10.83	16.34	167.28	-1.000000	-1.000000	4/8/2019 - 9:00:22 PM	-273.15	15.74	987.30
4/8/2019 - 10:00:17 PM	4.79	5.79	7.20	10.80	16.32	166.85	-1.000000	-1.000000	4/8/2019 - 9:00:26 PM	-273.15	15.74	987.30
4/8/2019 - 10:00:27 PM	4.79	5.80	7.21	10.81	16.33	166.86	-1.000000	-1.000000	4/8/2019 - 9:00:32 PM	-273.15	15.74	987.30
4/8/2019 - 10:00:37 PM	4.79	5.80	7.21	10.81	16.33	166.44	-1.000000	-1.000000	4/8/2019 - 9:00:37 PM	-273.15	15.74	987.30
4/8/2019 - 10:00:47 PM	4.77	5.75	7.11	10.71	16.23	165.93	-1.000000	-1.000000	4/8/2019 - 9:00:42 PM	-273.15	15.74	987.30
4/8/2019 - 10:00:57 PM	4.76	5.74	7.11	10.71	16.22	165.60	-1.000000	-1.000000	4/8/2019 - 9:00:47 PM	-273.15	15.74	987.30
4/8/2019 - 10:01:07 PM	4.75	5.73	7.10	10.63	16.11	165.40	-1.000000	-1.000000	4/8/2019 - 9:00:52 PM	-273.15	15.74	987.30
4/8/2019 - 10:01:17 PM	4.75	5.73	7.10	10.63	16.12	165.19	-1.000000	-1.000000	4/8/2019 - 9:00:57 PM	-273.15	15.74	987.30
4/8/2019 - 10:01:27 PM	4.74	5.72	7.09	10.62	16.10	164.85	-1.000000	-1.000000	4/8/2019 - 9:01:02 PM	-273.15	15.74	987.30
4/8/2019 - 10:01:37 PM	4.73	5.71	7.08	10.61	16.09	164.46	-1.000000	-1.000000	4/8/2019 - 9:01:07 PM	-273.15	15.74	987.30
4/8/2019 - 10:01:47 PM	4.72	5.72	7.10	10.63	16.12	164.19	-1.000000	-1.000000	4/8/2019 - 9:01:12 PM	-273.15	15.74	987.30
4/8/2019 - 10:01:57 PM	4.71	5.70	7.09	10.62	16.10	163.84	-1.000000	-1.000000	4/8/2019 - 9:01:17 PM	-273.15	15.74	987.30
4/8/2019 - 10:02:06 PM	4.69	5.69	7.07	10.60	16.09	163.45	-1.000000	-1.000000	4/8/2019 - 9:01:22 PM	34.02	16.28	987.42
4/8/2019 - 10:02:16 PM	4.69	5.67	7.00	10.39	15.81	163.04	-1.000000	-1.000000	4/8/2019 - 9:01:27 PM	33.99	16.28	987.42
4/8/2019 - 10:02:26 PM	4.68	5.66	6.99	10.39	15.81	162.71	-1.000000	-1.000000	4/8/2019 - 9:01:32 PM	33.97	16.38	987.42
4/8/2019 - 10:02:36 PM	4.67	5.65	6.98	10.37	15.79	162.50	-1.000000	-1.000000	4/8/2019 - 9:01:37 PM	33.97	16.38	987.42
4/8/2019 - 10:02:46 PM	4.66	5.63	6.96	10.35	15.77	161.93	-1.000000	-1.000000	4/8/2019 - 9:01:42 PM	-273.15	16.38	987.55
4/8/2019 - 10:02:56 PM	4.64	5.61	6.94	10.34	15.75	161.47	-1.000000	-1.000000	4/8/2019 - 9:01:47 PM	-273.15	16.38	987.55
4/8/2019 - 10:03:06 PM	4.63	5.60	6.93	10.32	15.74	161.04	-1.000000	-1.000000	4/8/2019 - 9:01:52 PM	-273.15	16.38	987.55
4/8/2019 - 10:03:16 PM	4.62	5.60	6.93	10.32	15.74	160.95	-1.000000	-1.000000	4/8/2019 - 9:01:57 PM	-273.15	16.38	987.55
4/8/2019 - 10:03:26 PM	4.61	5.58	6.91	10.31	15.72	160.56	-1.000000	-1.000000	4/8/2019 - 9:02:02 PM	-273.15	16.38	987.55
4/8/2019 - 10:03:36 PM	4.61	5.58	6.91	10.31	15.72	160.50	-1.000000	-1.000000	4/8/2019 - 9:02:07 PM	-273.15	16.38	987.55
4/8/2019 - 10:03:46 PM	4.61	5.58	6.91	10.31	15.72	160.14	-1.000000	-1.000000	4/8/2019 - 9:02:12 PM	-273.15	16.38	987.55
4/8/2019 - 10:03:56 PM	4.60	5.57	6.89	10.29	15.70	160.15	-1.000000	-1.000000	4/8/2019 - 9:02:17 PM	-273.15	16.38	987.55
4/8/2019 - 10:04:06 PM	4.60	5.56	6.88	10.28	15.70	159.90	-1.000000	-1.000000	4/8/2019 - 9:02:22 PM	-273.15	16.38	987.55
4/8/2019 - 10:04:16 PM	4.60	5.55	6.86	10.25	15.67	159.90	-1.000000	-1.000000	4/8/2019 - 9:02:27 PM	-273.15	16.38	987.55
4/8/2019 - 10:04:27 PM	4.60	5.57	6.92	10.31	15.73	159.65	-1.000000	-1.000000	4/8/2019 - 9:02:32 PM	-273.15	16.38	987.55
4/8/2019 - 10:04:37 PM	4.59	5.56	6.91	10.30	15.72	159.62	-1.000000	-1.000000	4/8/2019 - 9:02:37 PM	-273.15	16.38	987.55
4/8/2019 - 10:04:47 PM	4.58	5.55	6.90	10.30	15.72	159.53	-1.000000	-1.000000	4/8/2019 - 9:02:42 PM	-273.15	16.38	987.55
4/8/2019 - 10:04:57 PM	4.58	5.53	6.84	10.23	15.65	159.75	-1.000000	-1.000000	4/8/2019 - 9:02:47 PM	-273.15	16.38	987.55
4/8/2019 - 10:05:07 PM	4.56	5.51	6.81	10.20	15.62	159.48	-1.000000	-1.000000	4/8/2019 - 9:02:52 PM	-273.15	16.38	987.55
4/8/2019 - 10:05:17 PM	4.56	5.50	6.80	10.19	15.61	159.45	-1.000000	-1.000000	4/8/2019 - 9:02:57 PM	-273.15	16.38	987.55
4/8/2019 - 10:05:27 PM	4.55	5.50	6.80	10.20	15.61	159.30	-1.000000	-1.000000	4/8/2019 - 9:03:02 PM	-273.15	16.38	987.55
4/8/2019 - 10:05:37 PM	4.54	5.47	6.72	10.11	15.52	159.31	-1.000000	-1.000000	4/8/2019 - 9:03:07 PM	-273.15	16.38	987.55
4/8/2019 - 10:05:47 PM	4.54	5.47	6.72	10.11	15.51	159.25	-1.000000	-1.000000	4/8/2019 - 9:03:12 PM	-273.15	16.38	987.55
4/8/2019 - 10:05:57 PM	4.53	5.42	6.60	9.92	15.29	159.08	-1.000000	-1.000000	4/8/2019 - 9:03:17 PM	-273.15	16.38	987.55
4/8/2019 - 10:06:07 PM	4.52	5.40	6.57	9.90	15.26	158.86	-1.000000	-1.000000	4/8/2019 - 9:03:22 PM	-273.15	16.38	987.55
4/8/2019 - 10:06:17 PM	4.51	5.38	6.52	9.85	15.21	158.78	-1.000000	-1.000000	4/8/2019 - 9:03:27 PM	-273.15	0.00	700.00
4/8/2019 - 10:06:27 PM	4.52	5.38	6.53	9.86	15.22	158.76	-1.000000	-1.000000	4/8/2019 - 9:03:32 PM	34.06	15.89	987.30
4/8/2019 - 10:06:37 PM	4.52	5.38	6.53	9.86	15.22	158.87	-1.000000	-1.000000	4/8/2019 - 9:03:37 PM	34.06	16.05	987.30
4/8/2019 - 10:06:47 PM	4.51	5.37	6.50	9.83	15.19	158.73	-1.000000	-1.000000	4/8/2019 - 9:03:42 PM	34.06	16.05	987.42
4/8/2019 - 10:06:57 PM	4.51	5.36	6.50	9.83	15.19	158.68	-1.000000	-1.000000	4/8/2019 - 9:03:46 PM	34.06	16.05	987.42
4/8/2019 - 10:07:07 PM	4.51	5.36	6.49	9.82	15.17	158.39	-1.000000	-1.000000	4/8/2019 - 9:03:51 PM	34.06	16.05	700.00
4/8/2019 - 10:07:17 PM	4.50	5.36	6.49	9.81	15.17	158.30	-1.000000	-1.000000	4/8/2019 - 9:03:56 PM	34.06	16.05	987.42
4/8/2019 - 10:07:27 PM	4.49	5.33	6.46	9.78	15.14	157.91	-1.000000	-1.000000	4/8/2019 - 9:04:01 PM	34.06	16.10	987.30
4/8/2019 - 10:07:37 PM	4.48	5.33	6.45	9.78	15.14	157.74	-1.000000	-1.000000	4/8/2019 - 9:04:06 PM	34.06	16.10	987.30
4/8/2019 - 10:07:47 PM	4.48	5.31	6.42	9.77	15.14	157.40	-1.000000	-1.000000	4/8/2019 - 9:04:11 PM	34.06	16.10	987.30
4/8/2019 - 10:07:56 PM	4.47	5.30	6.42	9.77	15.14	157.29	-1.000000	-1.000000	4/8/2019 - 9:04:16 PM	34.09	16.10	987.30
4/8/2019 - 10:08:06 PM	4.46	5.26	6.30	9.57	14.90	156.94	-1.000000	-1.000000	4/8/2019 - 9:04:21 PM	34.09	16.02	987.42
4/8/2019 - 10:08:16 PM	4.44	5.25	6.28	9.56	14.88	156.39	-1.000000	-1.000000	4/8/2019 - 9:04:26 PM	34.11	16.02	987.42
4/8/2019 - 10:08:26 PM	4.43	5.24	6.27	9.55	14.87	156.14	-1.000000	-1.000000	4/8/2019 - 9:04:31 PM	34.11	16.02	987.42
4/8/2019 - 10:08:36 PM	4.44	5.25	6.28	9.56	14.89	155.94	-1.000000	-1.000000	4/8/2019 - 9:04:36 PM	34.13	15.96	987.30
4/8/2019 - 10:08:46 PM	4.43	5.24	6.28	9.56	14.88	155.64	-1.000000	-1.000000	4/8/2019 - 9:04:41 PM	33.62	28.98	987.30
4/8/2019 - 10:08:56 PM	4.42	5.23	6.27	9.54	14.87	155.21	-1.000000	-1.000000	4/8/2019 - 9:04:46 PM	33.88	28.58	987.30
4/8/2019 - 10:09:06 PM	4.42	5.25	6.29	9.57	14.89	155.03	-1.000000	-1.000000	4/8/2019 - 9:04:51 PM	34.13	28.20	987.30
4/8/2019 - 10:09:16 PM	4.41	5.25	6.31	9.60	14.93	154.70	-1.000000	-1.000000	4/8/2019 - 9:04:56 PM	34.13	28.20	987.30
4/8/2019 - 10:09:26 PM	4.40	5.21	6.30	9.15	14.23	154.21	-1.000000	-1.000000	4/8/2019 - 9:05:01 PM	34.13	28.20	987.42
4/8/2019 - 10:09:36 PM	4.41	5.21	6.31	9.15	14.23	154.14	-1.000000	-1.000000	4/8/2019 - 9:05:06 PM	34.13	28.20	987.42
4/8/2019 - 10:09:46 PM	4.39	5.20	6.29	9.14	14.22	153.79	-1.000000	-1.000000	4/8/2019 - 9:05:11 PM	34.13	28.20	987.42
4/8/2019 - 10:09:56 PM	4.38	5.16	6.19	9.04	14.12	153.44	-1.000000	-1.000000	4/8/2019 - 9:05:16 PM	34.13	28.20	987.30
4/8/2019 - 10:10:06 PM	4.38	5.16	6.20	9.04	14.12	153.30	-1.000000	-1.000000	4/8/2019 - 9:05:21 PM	34.13	28.44	987.30
4/8/2019 - 10:10:17 PM	4.38	5.14	6.11	8.94	13.99	152.99	-1.000000	-1.000000	4/8/2019 - 9:05:26 PM	34.13	28.62	987.42
4/8/2019 - 10:10:27 PM	4.37	5.13	6.11	8.94	14.00	152.68	-1.000000	-1.000000	4/8/2019 - 9:05:31 PM	34.13	28.62	987.55
4/8/2019 - 10:10:37 PM	4.36	5.13	6.11	8.94	13.99	152.32	-1.000000	-1.000000	4/8/2019 - 9:05:36 PM	34.13	28.67	987.42
4/8/2019 - 10:10:47 PM	4.35	5.14	6.18	9.04	14.12	151.99	-1.000000	-1.000000	4/8/2019 - 9:05:41 PM	34.13	28.67	987.42
4/8/2019 - 10:10:57 PM	4.34	5.13	6.17	9.03	14.11	151.58	-1.000000	-1.000000	4/8/2019 - 9:05:46 PM	34.13	28.67	987.42
4/8/2019 - 10:11:07 PM	4.34	5.15	6.23	9.27	14.44	151.20	-1.000000	-1.000000	4/8/2019 - 9:05:51 PM	34.13	28.30	987.42
4/8/2019 - 10:11:17 PM	4.34	5.15	6.23	9.27	14.44	150.93	-1.000000	-1.000000	4/8/2019 - 9:05:57 PM	34.13	28.30	987.42
4/8/2019 - 10:11:27 PM	4.34	5.12	6.16	9.20	14.36	150.84	-1.000000	-1.000000	4/8/2019 - 9:06:02 PM	34.85	26.94	987.30
4/8/2019 - 10:11:37 PM	4.33	5.10	6.10	9.14	14.30	150.68	-1.000000	-1.000000	4/8/2019 - 9:06:07 PM	35.57	25.95	987.30
4/8/2019 - 10:11:47 PM	4.33	5.09	6.05	9.09	14.25	150.61	-1.000000	-1.000000	4/8/2019 - 9:06:12 PM	35.92	25.40	987.30
4/8/2019 - 10:11:57 PM	4.33	5.15	6.14	9.75	15.34	150.66	-1.000000	-1.000000	4/8/2019 - 9:06:17 PM	35.92	25.40	987.30
4/8/2019 - 10:12:07 PM	4.33	5.19	6.14	10.25	16.16	150.73	-1.000000	-1.000000	4/8/2019 - 9:06:22 PM	35.92	25.40	987.30
4/8/2019 - 10:12:17 PM	4.33	5.22	6.18	10.62	16.69	150.95	-1.000000	-1.000000	4/8/2019 - 9:06:27 PM	35.92	25.51	700.00
4/8/2019 - 10:12:27 PM	4.33	5.22	6.18	10.62	16.69	151.02	-1.000000	-1.000000	4/8/2019 - 9:06:32 PM	35.92	25.65	987.42
4/8/2019 - 10:12:37 PM	4.33	5.23	6.20	10.63	16.70	151.15	-1.000000	-1.000000	4/8/2019 - 9:06:37 PM	35.92	25.65	987.42
4/8/2019 - 10:12:47 PM	4.33	5.28	6.37	10.86	16.97	151.20	-1.000000	-1.000000	4/8/2019 - 9:06:42 PM	35.92	25.65	987.42
4/8/2019 - 10:12:57 PM	4.33	5.28	6.37	10.86	16.97	151.26	-1.000000	-1.000000	4/8/2019 - 9:06:47 PM	35.92	26.03	987.42
4/8/2019 - 10:13:07 PM	4.33	5.28	6.37	10.86	16.97	151.29	-1.000000	-1.000000	4/8/2019 - 9:06:52 PM	-273.15	16.05	987.42
4/8/2019 - 10:13:17 PM	4.34	5.29	6.37	10.86	16.97	151.32	-1.000000	-1.000000	4/8/2019 - 9:06:57 PM	35.92	25.94	987.42
4/8/2019 - 10:13:27 PM	4.34	5.29	6.37	10.86	16.97	151.35	-1.000000	-1.000000	4/8/2019 - 9:07:02 PM	35.92	25.94	987.42
4/8/2019 - 10:13:36 PM	4.33	5.28	6.37	10.85	16.97	151.38	-1.000000	-1.000000	4/8/2019 - 9:07:07 PM	35.92	25.91	987.42
4/8/2019 - 10:13:46 PM	4.34	5.29	6.37	10.86	16.98	151.62	-1.000000	-1.000000	4/8/2019 - 9:07:12 PM	35.93	25.91	700.00
4/8/2019 - 10:13:56 PM	4.34	5.20	6.29	9.66	14.75	151.65	-1.000000	-1.000000	4/8/2019 - 9:07:17 PM	35.93	25.97	987.42
4/8/2019 - 10:14:06 PM	4.34	5.21	6.30	9.67	14.76	151.92	-1.000000	-1.000000	4/8/2019 - 9:07:22 PM	35.93	25.97	987.42
4/8/2019 - 10:14:16 PM	4.34	5.21	6.30	9.67	14.76	152.04	-1.000000	-1.000000	4/8/2019 - 9:07:27 PM	35.93	25.75	987.42
4/8/2019 - 10:14:26 PM	4.34	5.18	6.29	9.22	11.25	151.98	-1.000000	-1.000000	4/8/2019 - 9:07:32 PM	35.93	25.75	987.55
4/8/2019 - 10:14:36 PM	4.34	5.18	6.29	9.21	11.24	152.05	-1.000000	-1.000000	4/8/2019 - 9:07:37 PM	35.93	25.67	987.42
4/8/2019 - 10:14:46 PM	4.35	5.19	6.30	9.22	11.25	152.29	-1.000000	-1.000000	4/8/2019 - 9:07:42 PM	35.93	25.67	987.42
4/8/2019 - 10:14:56 PM	4.35	5.20	6.34	9.29	11.34	152.48	-1.000000	-1.000000	4/8/2019 - 9:07:47 PM	-273.15	15.84	987.42
4/8/2019 - 10:15:06 PM	4.35	5.20	6.34	9.30	11.35	152.74	-1.000000	-1.000000	4/8/2019 - 9:07:52 PM	35.93	25.65	987.42
4/8/2019 - 10:15:16 PM	4.36	5.21	6.35	9.31	11.35	152.93	-1.000000	-1.000000	4/8/2019 - 9:07:57 PM	35.93	25.82	987.42
4/8/2019 - 10:15:26 PM	4.37	5.19	6.26	9.22	11.25	153.12	-1.000000	-1.000000	4/8/2019 - 9:08:02 PM	35.93	25.82	987.42
4/8/2019 - 10:15:36 PM	4.38	5.20	6.27	9.23	11.26	153.34	-1.000000	-1.000000	4/8/2019 - 9:08:07 PM	35.93	25.65	987.55
4/8/2019 - 10:15:46 PM	4.37	5.19	6.26	9.22	11.25	153.45	-1.000000	-1.000000	4/8/2019 - 9:08:12 PM	35.93	25.65	987.55
4/8/2019 - 10:15:57 PM	4.38	5.20	6.27	9.23	11.27	153.63	-1.000000	-1.000000	4/8/2019 - 9:08:17 PM	35.93	25.82	987.55
4/8/2019 - 10:16:07 PM	4.39	5.21	6.28	9.24	11.28	153.86	-1.000000	-1.000000	4/8/2019 - 9:08:22 PM	35.93	25.82	987.42
4/8/2019 - 10:16:17 PM	4.39	5.19	6.21	9.14	11.15	154.03	-1.000000	-1.000000	4/8/2019 - 9:08:27 PM	35.93	25.82	987.42
4/8/2019 - 10:16:27 PM	4.40	5.23	6.28	9.21	11.23	154.43	-1.000000	-1.000000	4/8/2019 - 9:08:32 PM	35.93	25.81	987.30
4/8/2019 - 10:16:37 PM	4.40	5.23	6.28	9.21	11.23	154.63	-1.000000	-1.000000	4/8/2019 - 9:08:37 PM	35.93	25.81	987.18
4/8/2019 - 10:16:47 PM	4.40	5.23	6.32	9.24	11.26	154.44	-1.000000	-1.000000	4/8/2019 - 9:08:42 PM	35.93	25.62	987.30
4/8/2019 - 10:16:57 PM	4.39	5.23	6.31	9.24	11.26	154.26	-1.000000	-1.000000	4/8/2019 - 9:08:47 PM	35.93	25.62	987.18
4/8/2019 - 10:17:07 PM	4.39	5.18	6.31	8.51	9.94	154.15	-1.000000	-1.000000	4/8/2019 - 9:08:52 PM	35.93	25.45	987.30
4/8/2019 - 10:17:17 PM	4.39	5.19	6.33	8.52	9.95	154.09	-1.000000	-1.000000	4/8/2019 - 9:08:57 PM	35.93	25.45	987.30
4/8/2019 - 10:17:27 PM	4.39	5.19	6.32	8.52	9.95	153.93	-1.000000	-1.000000	4/8/2019 - 9:09:02 PM	-273.15	15.69	987.18
4/8/2019 - 10:17:37 PM	4.39	5.17	6.30	8.49	9.92	154.00	-1.000000	-1.000000	4/8/2019 - 9:09:07 PM	35.93	25.41	700.00
4/8/2019 - 10:17:47 PM	4.39	5.17	6.30	8.49	9.92	154.05	-1.000000	-1.000000	4/8/2019 - 9:09:12 PM	35.93	25.41	987.30
4/8/2019 - 10:17:57 PM	4.39	5.18	6.30	8.50	9.93	154.09	-1.000000	-1.000000	4/8/2019 - 9:09:17 PM	35.93	25.49	987.30
4/8/2019 - 10:18:07 PM	4.39	5.18	6.31	8.50	9.93	153.94	-1.000000	-1.000000	4/8/2019 - 9:09:22 PM	35.93	25.49	987.30
4/8/2019 - 10:18:17 PM	4.38	5.18	6.31	8.51	9.94	153.71	-1.000000	-1.000000	4/8/2019 - 9:09:27 PM	35.93	25.57	987.30
4/8/2019 - 10:18:27 PM	4.38	5.14	6.25	8.16	9.45	153.61	-1.000000	-1.000000	4/8/2019 - 9:09:32 PM	35.88	25.64	987.18
4/8/2019 - 10:18:37 PM	4.38	5.16	6.30	8.21	9.50	153.60	-1.000000	-1.000000	4/8/2019 - 9:09:37 PM	35.71	25.70	987.18
4/8/2019 - 10:18:47 PM	4.38	5.20	6.30	9.03	11.84	153.66	-1.000000	-1.000000	4/8/2019 - 9:09:42 PM	35.60	25.84	987.18
4/8/2019 - 10:18:57 PM	4.38	5.20	6.31	9.04	11.84	153.85	-1.000000	-1.000000	4/8/2019 - 9:09:47 PM	35.58	25.76	987.30
4/8/2019 - 10:19:07 PM	4.39	5.21	6.31	9.04	11.84	153.93	-1.000000	-1.000000	4/8/2019 - 9:09:52 PM	35.54	25.82	987.30
4/8/2019 - 10:19:17 PM	4.40	5.20	6.28	9.01	11.81	153.82	-1.000000	-1.000000	4/8/2019 - 9:09:57 PM	35.51	25.85	987.18
4/8/2019 - 10:19:27 PM	4.39	5.19	6.27	9.01	11.81	153.84	-1.000000	-1.000000	4/8/2019 - 9:10:02 PM	35.54	25.79	700.00
4/8/2019 - 10:19:37 PM	4.39	5.18	6.26	8.99	11.79	153.89	-1.000000	-1.000000	4/8/2019 - 9:10:07 PM	35.52	25.80	987.30
4/8/2019 - 10:19:47 PM	4.40	5.18	6.22	8.89	11.66	154.27	-1.000000	-1.000000	4/8/2019 - 9:10:12 PM	35.52	25.80	987.30
4/8/2019 - 10:19:56 PM	4.41	5.12	6.00	8.52	11.19	154.36	-1.000000	-1.000000	4/8/2019 - 9:10:17 PM	35.50	25.62	987.30
4/8/2019 - 10:20:06 PM	4.41	5.11	5.99	8.51	11.19	154.34	-1.000000	-1.000000	4/8/2019 - 9:10:22 PM	35.46	25.67	987.30
4/8/2019 - 10:20:16 PM	4.41	5.11	5.99	8.51	11.19	154.33	-1.000000	-1.000000	4/8/2019 - 9:10:26 PM	35.45	25.68	987.30
4/8/2019 - 10:20:26 PM	4.41	5.15	5.99	9.30	13.51	154.35	-1.000000	-1.000000	4/8/2019 - 9:10:31 PM	35.47	25.81	987.30
4/8/2019 - 10:20:36 PM	4.41	5.15	6.02	9.33	13.54	154.46	-1.000000	-1.000000	4/8/2019 - 9:10:36 PM	35.49	25.78	987.18
4/8/2019 - 10:20:46 PM	4.40	5.13	5.98	9.29	13.50	154.27	-1.000000	-1.000000	4/8/2019 - 9:10:41 PM	35.49	25.67	987.18
4/8/2019 - 10:20:56 PM	4.40	5.14	6.00	9.31	13.52	154.32	-1.000000	-1.000000	4/8/2019 - 9:10:46 PM	35.47	25.70	987.18
4/8/2019 - 10:21:06 PM	4.39	5.10	5.89	9.20	13.40	154.05	-1.000000	-1.000000	4/8/2019 - 9:10:51 PM	35.41	25.62	987.18
4/8/2019 - 10:21:16 PM	4.39	5.09	5.88	9.19	13.39	153.90	-1.000000	-1.000000	4/8/2019 - 9:10:56 PM	35.38	25.66	987.18
4/8/2019 - 10:21:26 PM	4.38	5.12	5.88	9.64	14.10	153.61	-1.000000	-1.000000	4/8/2019 - 9:11:01 PM	35.37	25.72	987.18
4/8/2019 - 10:21:36 PM	4.39	5.13	5.89	9.65	14.11	153.79	-1.000000	-1.000000	4/8/2019 - 9:11:06 PM	35.39	25.70	987.18
4/8/2019 - 10:21:46 PM	4.38	5.11	5.85	9.62	14.07	153.66	-1.000000	-1.000000	4/8/2019 - 9:11:11 PM	35.44	25.85	987.18
4/8/2019 - 10:21:57 PM	4.39	5.12	5.86	9.62	14.08	153.73	-1.000000	-1.000000	4/8/2019 - 9:11:16 PM	35.44	25.85	987.18
4/8/2019 - 10:22:07 PM	4.39	5.12	5.87	9.63	14.09	153.96	-1.000000	-1.000000	4/8/2019 - 9:11:21 PM	35.41	25.88	987.18
4/8/2019 - 10:22:17 PM	4.39	5.13	5.88	9.65	14.10	154.04	-1.000000	-1.000000	4/8/2019 - 9:11:26 PM	35.38	25.99	700.00
4/8/2019 - 10:22:27 PM	4.39	5.13	5.88	9.64	14.10	154.00	-1.000000	-1.000000	4/8/2019 - 9:11:31 PM	35.34	26.05	987.18
4/8/2019 - 10:22:37 PM	4.38	5.13	5.90	9.66	14.11	154.02	-1.000000	-1.000000	4/8/2019 - 9:11:36 PM	35.31	26.25	987.18
4/8/2019 - 10:22:47 PM	4.39	5.13	5.90	9.66	14.12	154.19	-1.000000	-1.000000	4/8/2019 - 9:11:41 PM	35.25	26.33	987.18
4/8/2019 - 10:22:57 PM	4.39	5.14	5.90	9.66	14.12	154.34	-1.000000	-1.000000	4/8/2019 - 9:11:46 PM	35.23	26.36	987.18
4/8/2019 - 10:23:07 PM	4.39	5.14	5.91	9.67	14.13	154.55	-1.000000	-1.000000	4/8/2019 - 9:11:51 PM	35.19	26.46	987.18
4/8/2019 - 10:23:17 PM	4.38	5.13	5.89	9.65	14.11	154.26	-1.000000	-1.000000	4/8/2019 - 9:11:56 PM	35.16	26.50	987.18
4/8/2019 - 10:23:27 PM	4.38	5.13	5.89	9.65	14.11	154.16	-1.000000	-1.000000	4/8/2019 - 9:12:01 PM	35.15	26.52	987.18
4/8/2019 - 10:23:37 PM	4.38	5.13	5.89	9.65	14.11	154.18	-1.000000	-1.000000	4/8/2019 - 9:12:06 PM	35.15	26.52	987.18
4/8/2019 - 10:23:47 PM	4.37	5.12	5.88	9.64	14.10	153.95	-1.000000	-1.000000	4/8/2019 - 9:12:11 PM	35.15	26.59	987.30
4/8/2019 - 10:23:57 PM	4.37	5.12	5.88	9.64	14.10	153.72	-1.000000	-1.000000	4/8/2019 - 9:12:16 PM	35.14	26.60	987.18
4/8/2019 - 10:24:07 PM	4.38	5.13	5.90	9.66	14.12	153.72	-1.000000	-1.000000	4/8/2019 - 9:12:21 PM	35.10	26.78	987.18
4/8/2019 - 10:24:17 PM	4.36	5.12	5.89	9.65	14.11	153.35	-1.000000	-1.000000	4/8/2019 - 9:12:26 PM	35.08	26.80	987.18
4/8/2019 - 10:24:27 PM	4.36	5.09	5.82	9.58	14.04	153.30	-1.000000	-1.000000	4/8/2019 - 9:12:31 PM	35.04	26.89	987.18
4/8/2019 - 10:24:37 PM	4.36	5.16	5.83	10.69	16.48	153.24	-1.000000	-1.000000	4/8/2019 - 9:12:36 PM	35.03	26.91	987.18
4/8/2019 - 10:24:47 PM	4.36	5.15	5.82	10.69	16.47	153.30	-1.000000	-1.000000	4/8/2019 - 9:12:41 PM	35.00	27.06	987.18
4/8/2019 - 10:24:57 PM	4.36	5.15	5.82	10.69	16.47	153.03	-1.000000	-1.000000	4/8/2019 - 9:12:46 PM	34.97	27.10	987.18
4/8/2019 - 10:25:07 PM	4.36	5.15	5.82	10.69	16.47	153.05	-1.000000	-1.000000	4/8/2019 - 9:12:52 PM	35.00	27.05	987.18
4/8/2019 - 10:25:17 PM	4.37	5.16	5.83	10.70	16.48	152.92	-1.000000	-1.000000	4/8/2019 - 9:12:57 PM	35.00	27.29	987.18
